sample_id,original_idx,vistgerd_idx,vistlendi_idx,vistgerd,vistlendi
4062,128,25,7,Hraungambravist,Moslendi
4063,4434,10,5,Eyðimelavist,Melar og sandlendi
4064,1707,20,8,Grasmóavist,Mólendi
4065,6653,67,8,Víðikjarrvist,Mólendi
4066,3255,34,8,Lyngmóavist á láglendi,Mólendi
4067,4106,68,5,Víðimelavist,Melar og sandlendi
4068,2309,23,12,Gulstararflóavist,Votlendi
4069,7171,48,12,Runnamýravist á láglendi,Votlendi
4070,4393,69,8,Víðimóavist,Mólendi
4071,1939,1,1,Auravist,Eyrar
4072,2490,60,12,Starungsmýravist,Votlendi
4073,3461,48,12,Runnamýravist á láglendi,Votlendi
4074,4598,25,7,Hraungambravist,Moslendi
4075,6163,57,2,Snarrótarvist,Graslendi
4076,2388,60,12,Starungsmýravist,Votlendi
4077,2393,60,12,Starungsmýravist,Votlendi
4078,4207,68,5,Víðimelavist,Melar og sandlendi
4079,908,33,8,Lyngmóavist á hálendi,Mólendi
4080,6632,26,12,Hrossanálarvist,Votlendi
4081,3547,34,8,Lyngmóavist á láglendi,Mólendi
4082,6356,17,2,Grasengjavist,Graslendi
4083,7273,60,12,Starungsmýravist,Votlendi
4084,5666,60,12,Starungsmýravist,Votlendi
4085,1426,25,7,Hraungambravist,Moslendi
4086,4869,9,3,Eyðihraunavist,Hraunlendi
4087,7512,5,12,Brokflóavist,Votlendi
4088,4650,9,3,Eyðihraunavist,Hraunlendi
4089,1406,20,8,Grasmóavist,Mólendi
4090,5996,5,12,Brokflóavist,Votlendi
4091,7330,36,2,Língresis- og vingulsvist,Graslendi
4092,331,53,11,Sjávarfitjungsvist,Strandlendi
4093,1898,68,5,Víðimelavist,Melar og sandlendi
4094,7103,42,8,Mosamóavist,Mólendi
4095,7424,36,2,Língresis- og vingulsvist,Graslendi
4096,6638,13,8,Fjalldrapamóavist,Mólendi
4097,2879,42,8,Mosamóavist,Mólendi
4098,6145,23,12,Gulstararflóavist,Votlendi
4099,6228,34,8,Lyngmóavist á láglendi,Mólendi
4100,1319,20,8,Grasmóavist,Mólendi
4101,6921,18,11,Grashólavist,Strandlendi
4102,6776,34,8,Lyngmóavist á láglendi,Mólendi
4103,4796,60,12,Starungsmýravist,Votlendi
4104,4795,32,3,Lynghraunavist,Hraunlendi
4105,3898,48,12,Runnamýravist á láglendi,Votlendi
4106,5053,28,7,Hélumosavist,Moslendi
4107,3004,34,8,Lyngmóavist á láglendi,Mólendi
4108,3048,23,12,Gulstararflóavist,Votlendi
4109,6138,60,12,Starungsmýravist,Votlendi
4110,534,60,12,Starungsmýravist,Votlendi
4111,4229,68,5,Víðimelavist,Melar og sandlendi
4112,4534,5,12,Brokflóavist,Votlendi
4113,5080,47,12,Runnamýravist á hálendi,Votlendi
4114,5369,10,5,Eyðimelavist,Melar og sandlendi
4115,6669,13,8,Fjalldrapamóavist,Mólendi
4116,4546,5,12,Brokflóavist,Votlendi
4117,1828,25,7,Hraungambravist,Moslendi
4118,1885,60,12,Starungsmýravist,Votlendi
4119,979,28,7,Hélumosavist,Moslendi
4120,853,33,8,Lyngmóavist á hálendi,Mólendi
4121,5008,68,5,Víðimelavist,Melar og sandlendi
4122,120,42,8,Mosamóavist,Mólendi
4123,1768,25,7,Hraungambravist,Moslendi
4124,7784,61,2,Stinnastararvist,Graslendi
4125,1430,13,8,Fjalldrapamóavist,Mólendi
4126,1195,57,2,Snarrótarvist,Graslendi
4127,4622,60,12,Starungsmýravist,Votlendi
4128,2700,14,8,Flagmóavist,Mólendi
4129,4847,19,5,Grasmelavist,Melar og sandlendi
4130,26,41,5,Mosamelavist,Melar og sandlendi
4131,2157,20,8,Grasmóavist,Mólendi
4132,7032,36,2,Língresis- og vingulsvist,Graslendi
4133,7868,42,8,Mosamóavist,Mólendi
4134,6178,48,12,Runnamýravist á láglendi,Votlendi
4135,4123,41,5,Mosamelavist,Melar og sandlendi
4136,1228,13,8,Fjalldrapamóavist,Mólendi
4137,3505,13,8,Fjalldrapamóavist,Mólendi
4138,828,30,5,Landmelhólavist,Melar og sandlendi
4139,372,25,7,Hraungambravist,Moslendi
4140,347,41,5,Mosamelavist,Melar og sandlendi
4141,2344,60,12,Starungsmýravist,Votlendi
4142,2940,60,12,Starungsmýravist,Votlendi
4143,1821,14,8,Flagmóavist,Mólendi
4144,492,25,7,Hraungambravist,Moslendi
4145,3177,5,12,Brokflóavist,Votlendi
4146,701,61,2,Stinnastararvist,Graslendi
4147,3067,60,12,Starungsmýravist,Votlendi
4148,7863,61,2,Stinnastararvist,Graslendi
4149,3714,34,8,Lyngmóavist á láglendi,Mólendi
4150,5867,60,12,Starungsmýravist,Votlendi
4151,2083,20,8,Grasmóavist,Mólendi
4152,7550,42,8,Mosamóavist,Mólendi
4153,1845,23,12,Gulstararflóavist,Votlendi
4154,1390,13,8,Fjalldrapamóavist,Mólendi
4155,6726,29,10,Kjarrskógavist,Skóglendi
4156,6104,53,11,Sjávarfitjungsvist,Strandlendi
4157,5953,48,12,Runnamýravist á láglendi,Votlendi
4158,5628,36,2,Língresis- og vingulsvist,Graslendi
4159,4798,5,12,Brokflóavist,Votlendi
4160,3527,25,7,Hraungambravist,Moslendi
4161,4984,10,5,Eyðimelavist,Melar og sandlendi
4162,5336,10,5,Eyðimelavist,Melar og sandlendi
4163,2405,63,12,Tjarnastararflóavist,Votlendi
4164,1745,13,8,Fjalldrapamóavist,Mólendi
4165,340,5,12,Brokflóavist,Votlendi
4166,3564,25,7,Hraungambravist,Moslendi
4167,717,68,5,Víðimelavist,Melar og sandlendi
4168,6892,36,2,Língresis- og vingulsvist,Graslendi
4169,4738,58,8,Starmóavist,Mólendi
4170,1646,68,5,Víðimelavist,Melar og sandlendi
4171,3084,60,12,Starungsmýravist,Votlendi
4172,2298,60,12,Starungsmýravist,Votlendi
4173,6963,18,11,Grashólavist,Strandlendi
4174,7083,30,5,Landmelhólavist,Melar og sandlendi
4175,6896,62,11,Strandmelhólavist,Strandlendi
4176,3782,42,8,Mosamóavist,Mólendi
4177,2105,48,12,Runnamýravist á láglendi,Votlendi
4178,1793,60,12,Starungsmýravist,Votlendi
4179,3542,5,12,Brokflóavist,Votlendi
4180,2005,60,12,Starungsmýravist,Votlendi
4181,5889,5,12,Brokflóavist,Votlendi
4182,3071,60,12,Starungsmýravist,Votlendi
4183,7188,34,8,Lyngmóavist á láglendi,Mólendi
4184,2278,59,12,Starungsflóavist,Votlendi
4185,3514,25,7,Hraungambravist,Moslendi
4186,5589,48,12,Runnamýravist á láglendi,Votlendi
4187,1343,48,12,Runnamýravist á láglendi,Votlendi
4188,6123,57,2,Snarrótarvist,Graslendi
4189,1370,60,12,Starungsmýravist,Votlendi
4190,4527,20,8,Grasmóavist,Mólendi
4191,2368,60,12,Starungsmýravist,Votlendi
4192,3131,20,8,Grasmóavist,Mólendi
4193,1766,48,12,Runnamýravist á láglendi,Votlendi
4194,3579,34,8,Lyngmóavist á láglendi,Mólendi
4195,7387,17,2,Grasengjavist,Graslendi
4196,4118,68,5,Víðimelavist,Melar og sandlendi
4197,2106,48,12,Runnamýravist á láglendi,Votlendi
4198,3651,5,12,Brokflóavist,Votlendi
4199,3224,34,8,Lyngmóavist á láglendi,Mólendi
4200,3420,20,8,Grasmóavist,Mólendi
4201,2134,60,12,Starungsmýravist,Votlendi
4202,521,53,11,Sjávarfitjungsvist,Strandlendi
4203,6729,44,4,Mýrahveravist,Jarðhitasvæði
4204,434,13,8,Fjalldrapamóavist,Mólendi
4205,923,33,8,Lyngmóavist á hálendi,Mólendi
4206,6276,34,8,Lyngmóavist á láglendi,Mólendi
4207,7967,63,12,Tjarnastararflóavist,Votlendi
4208,2815,5,12,Brokflóavist,Votlendi
4209,4884,10,5,Eyðimelavist,Melar og sandlendi
4210,2713,42,8,Mosamóavist,Mólendi
4211,6809,48,12,Runnamýravist á láglendi,Votlendi
4212,7626,20,8,Grasmóavist,Mólendi
4213,1971,64,0,Tún og akurlendi,Aðrar landgerðir
4214,1445,63,12,Tjarnastararflóavist,Votlendi
4215,3462,48,12,Runnamýravist á láglendi,Votlendi
4216,3274,5,12,Brokflóavist,Votlendi
4217,6102,60,12,Starungsmýravist,Votlendi
4218,4144,3,2,Blómgresisvist,Graslendi
4219,2448,19,5,Grasmelavist,Melar og sandlendi
4220,505,47,12,Runnamýravist á hálendi,Votlendi
4221,4450,10,5,Eyðimelavist,Melar og sandlendi
4222,2724,60,12,Starungsmýravist,Votlendi
4223,893,68,5,Víðimelavist,Melar og sandlendi
4224,6494,23,12,Gulstararflóavist,Votlendi
4225,1284,14,8,Flagmóavist,Mólendi
4226,6237,34,8,Lyngmóavist á láglendi,Mólendi
4227,7239,68,5,Víðimelavist,Melar og sandlendi
4228,7276,13,8,Fjalldrapamóavist,Mólendi
4229,2880,65,0,Uppgræðslur,Aðrar landgerðir
4230,5055,10,5,Eyðimelavist,Melar og sandlendi
4231,4324,58,8,Starmóavist,Mólendi
4232,3187,60,12,Starungsmýravist,Votlendi
4233,7333,23,12,Gulstararflóavist,Votlendi
4234,4221,46,12,Rimamýravist,Votlendi
4235,3128,20,8,Grasmóavist,Mólendi
4236,5609,6,2,Bugðupuntsvist,Graslendi
4237,5462,10,5,Eyðimelavist,Melar og sandlendi
4238,1728,5,12,Brokflóavist,Votlendi
4239,5360,20,8,Grasmóavist,Mólendi
4240,3389,58,8,Starmóavist,Mólendi
4241,1491,25,7,Hraungambravist,Moslendi
4242,5466,10,5,Eyðimelavist,Melar og sandlendi
4243,5709,14,8,Flagmóavist,Mólendi
4244,6876,34,8,Lyngmóavist á láglendi,Mólendi
4245,6308,34,8,Lyngmóavist á láglendi,Mólendi
4246,6067,5,12,Brokflóavist,Votlendi
4247,4789,13,8,Fjalldrapamóavist,Mólendi
4248,6690,30,5,Landmelhólavist,Melar og sandlendi
4249,560,6,2,Bugðupuntsvist,Graslendi
4250,94,30,5,Landmelhólavist,Melar og sandlendi
4251,1637,3,2,Blómgresisvist,Graslendi
4252,293,34,8,Lyngmóavist á láglendi,Mólendi
4253,4174,13,8,Fjalldrapamóavist,Mólendi
4254,6607,60,12,Starungsmýravist,Votlendi
4255,2197,5,12,Brokflóavist,Votlendi
4256,6566,48,12,Runnamýravist á láglendi,Votlendi
4257,6937,23,12,Gulstararflóavist,Votlendi
4258,1223,13,8,Fjalldrapamóavist,Mólendi
4259,6192,19,5,Grasmelavist,Melar og sandlendi
4260,2892,1,1,Auravist,Eyrar
4261,1501,63,12,Tjarnastararflóavist,Votlendi
4262,5418,36,2,Língresis- og vingulsvist,Graslendi
4263,1150,42,8,Mosamóavist,Mólendi
4264,2549,60,12,Starungsmýravist,Votlendi
4265,1512,67,8,Víðikjarrvist,Mólendi
4266,2352,60,12,Starungsmýravist,Votlendi
4267,405,11,2,Finnungsvist,Graslendi
4268,3588,63,12,Tjarnastararflóavist,Votlendi
4269,2404,60,12,Starungsmýravist,Votlendi
4270,2675,60,12,Starungsmýravist,Votlendi
4271,2124,48,12,Runnamýravist á láglendi,Votlendi
4272,690,13,8,Fjalldrapamóavist,Mólendi
4273,6527,55,0,Skógarkerfill og fleiri áþekkar tegundir,Aðrar landgerðir
4274,6335,29,10,Kjarrskógavist,Skóglendi
4275,1822,60,12,Starungsmýravist,Votlendi
4276,7304,48,12,Runnamýravist á láglendi,Votlendi
4277,381,60,12,Starungsmýravist,Votlendi
4278,4091,19,5,Grasmelavist,Melar og sandlendi
4279,5878,60,12,Starungsmýravist,Votlendi
4280,4817,68,5,Víðimelavist,Melar og sandlendi
4281,5623,60,12,Starungsmýravist,Votlendi
4282,5451,61,2,Stinnastararvist,Graslendi
4283,6808,28,7,Hélumosavist,Moslendi
4284,6564,5,12,Brokflóavist,Votlendi
4285,3450,5,12,Brokflóavist,Votlendi
4286,1427,13,8,Fjalldrapamóavist,Mólendi
4287,2292,48,12,Runnamýravist á láglendi,Votlendi
4288,6086,19,5,Grasmelavist,Melar og sandlendi
4289,1520,17,2,Grasengjavist,Graslendi
4290,4000,2,10,Birkiskógur,Skóglendi
4291,3263,42,8,Mosamóavist,Mólendi
4292,6464,67,8,Víðikjarrvist,Mólendi
4293,816,63,12,Tjarnastararflóavist,Votlendi
4294,6416,36,2,Língresis- og vingulsvist,Graslendi
4295,6958,22,11,Gulstararfitjavist,Strandlendi
4296,4418,5,12,Brokflóavist,Votlendi
4297,2445,60,12,Starungsmýravist,Votlendi
4298,6309,34,8,Lyngmóavist á láglendi,Mólendi
4299,6558,23,12,Gulstararflóavist,Votlendi
4300,5665,36,2,Língresis- og vingulsvist,Graslendi
4301,1046,19,5,Grasmelavist,Melar og sandlendi
4302,4184,33,8,Lyngmóavist á hálendi,Mólendi
4303,6913,53,11,Sjávarfitjungsvist,Strandlendi
4304,3266,42,8,Mosamóavist,Mólendi
4305,4232,25,7,Hraungambravist,Moslendi
4306,1468,63,12,Tjarnastararflóavist,Votlendi
4307,2076,20,8,Grasmóavist,Mólendi
4308,6361,23,12,Gulstararflóavist,Votlendi
4309,5786,5,12,Brokflóavist,Votlendi
4310,662,17,2,Grasengjavist,Graslendi
4311,4078,36,2,Língresis- og vingulsvist,Graslendi
4312,915,16,8,Fléttumóavist,Mólendi
4313,3068,60,12,Starungsmýravist,Votlendi
4314,5409,60,12,Starungsmýravist,Votlendi
4315,3609,63,12,Tjarnastararflóavist,Votlendi
4316,7639,13,8,Fjalldrapamóavist,Mólendi
4317,6763,63,12,Tjarnastararflóavist,Votlendi
4318,1084,51,12,Sandmýravist,Votlendi
4319,1353,63,12,Tjarnastararflóavist,Votlendi
4320,359,18,11,Grashólavist,Strandlendi
4321,7727,5,12,Brokflóavist,Votlendi
4322,4346,39,6,Moldavist,Moldir
4323,3601,63,12,Tjarnastararflóavist,Votlendi
4324,7365,17,2,Grasengjavist,Graslendi
4325,2646,60,12,Starungsmýravist,Votlendi
4326,1015,49,12,Rústamýravist,Votlendi
4327,7446,17,2,Grasengjavist,Graslendi
4328,450,63,12,Tjarnastararflóavist,Votlendi
4329,5640,26,12,Hrossanálarvist,Votlendi
4330,2762,60,12,Starungsmýravist,Votlendi
4331,4657,38,7,Melagambravist,Moslendi
4332,2158,65,0,Uppgræðslur,Aðrar landgerðir
4333,1000,8,1,Eyravist,Eyrar
4334,3892,48,12,Runnamýravist á láglendi,Votlendi
4335,4210,58,8,Starmóavist,Mólendi
4336,4670,10,5,Eyðimelavist,Melar og sandlendi
4337,6507,17,2,Grasengjavist,Graslendi
4338,1022,24,12,Hengistararflóavist,Votlendi
4339,2868,10,5,Eyðimelavist,Melar og sandlendi
4340,1738,60,12,Starungsmýravist,Votlendi
4341,5827,5,12,Brokflóavist,Votlendi
4342,5167,10,5,Eyðimelavist,Melar og sandlendi
4343,4415,5,12,Brokflóavist,Votlendi
4344,2915,48,12,Runnamýravist á láglendi,Votlendi
4345,967,45,12,Rekjuvist,Votlendi
4346,3254,42,8,Mosamóavist,Mólendi
4347,7509,5,12,Brokflóavist,Votlendi
4348,2706,42,8,Mosamóavist,Mólendi
4349,7854,60,12,Starungsmýravist,Votlendi
4350,6779,57,2,Snarrótarvist,Graslendi
4351,7183,58,8,Starmóavist,Mólendi
4352,7064,4,10,Blómskógavist,Skóglendi
4353,1537,23,12,Gulstararflóavist,Votlendi
4354,932,33,8,Lyngmóavist á hálendi,Mólendi
4355,7523,63,12,Tjarnastararflóavist,Votlendi
4356,2021,60,12,Starungsmýravist,Votlendi
4357,4049,20,8,Grasmóavist,Mólendi
4358,2128,5,12,Brokflóavist,Votlendi
4359,7508,5,12,Brokflóavist,Votlendi
4360,6462,17,2,Grasengjavist,Graslendi
4361,6953,18,11,Grashólavist,Strandlendi
4362,6060,5,12,Brokflóavist,Votlendi
4363,4515,26,12,Hrossanálarvist,Votlendi
4364,6659,41,5,Mosamelavist,Melar og sandlendi
4365,7899,12,4,Fjallahveravist,Jarðhitasvæði
4366,3674,5,12,Brokflóavist,Votlendi
4367,1049,28,7,Hélumosavist,Moslendi
4368,4829,14,8,Flagmóavist,Mólendi
4369,2787,5,12,Brokflóavist,Votlendi
4370,1073,15,3,Fléttuhraunavist,Hraunlendi
4371,1709,34,8,Lyngmóavist á láglendi,Mólendi
4372,490,25,7,Hraungambravist,Moslendi
4373,6184,60,12,Starungsmýravist,Votlendi
4374,3856,34,8,Lyngmóavist á láglendi,Mólendi
4375,287,22,11,Gulstararfitjavist,Strandlendi
4376,1618,13,8,Fjalldrapamóavist,Mólendi
4377,6408,36,2,Língresis- og vingulsvist,Graslendi
4378,3332,13,8,Fjalldrapamóavist,Mólendi
4379,1320,13,8,Fjalldrapamóavist,Mólendi
4380,643,17,2,Grasengjavist,Graslendi
4381,6403,20,8,Grasmóavist,Mólendi
4382,4831,60,12,Starungsmýravist,Votlendi
4383,6246,34,8,Lyngmóavist á láglendi,Mólendi
4384,5,57,2,Snarrótarvist,Graslendi
4385,7441,17,2,Grasengjavist,Graslendi
4386,7372,23,12,Gulstararflóavist,Votlendi
4387,4471,60,12,Starungsmýravist,Votlendi
4388,3065,42,8,Mosamóavist,Mólendi
4389,4083,19,5,Grasmelavist,Melar og sandlendi
4390,1496,25,7,Hraungambravist,Moslendi
4391,1102,50,5,Sanda- og vikravist,Melar og sandlendi
4392,2406,60,12,Starungsmýravist,Votlendi
4393,2800,19,5,Grasmelavist,Melar og sandlendi
4394,1424,48,12,Runnamýravist á láglendi,Votlendi
4395,1711,34,8,Lyngmóavist á láglendi,Mólendi
4396,4149,39,6,Moldavist,Moldir
4397,2345,60,12,Starungsmýravist,Votlendi
4398,3797,41,5,Mosamelavist,Melar og sandlendi
4399,1746,17,2,Grasengjavist,Graslendi
4400,1851,41,5,Mosamelavist,Melar og sandlendi
4401,2238,60,12,Starungsmýravist,Votlendi
4402,4362,19,5,Grasmelavist,Melar og sandlendi
4403,3840,13,8,Fjalldrapamóavist,Mólendi
4404,6772,43,4,Móahveravist,Jarðhitasvæði
4405,2641,26,12,Hrossanálarvist,Votlendi
4406,4493,10,5,Eyðimelavist,Melar og sandlendi
4407,4900,32,3,Lynghraunavist,Hraunlendi
4408,6137,57,2,Snarrótarvist,Graslendi
4409,503,60,12,Starungsmýravist,Votlendi
4410,3381,56,0,Skógrækt,Aðrar landgerðir
4411,6793,34,8,Lyngmóavist á láglendi,Mólendi
4412,4731,57,2,Snarrótarvist,Graslendi
4413,6946,26,12,Hrossanálarvist,Votlendi
4414,3689,25,7,Hraungambravist,Moslendi
4415,3705,25,7,Hraungambravist,Moslendi
4416,6323,34,8,Lyngmóavist á láglendi,Mólendi
4417,2912,41,5,Mosamelavist,Melar og sandlendi
4418,5851,19,5,Grasmelavist,Melar og sandlendi
4419,3927,60,12,Starungsmýravist,Votlendi
4420,5115,32,3,Lynghraunavist,Hraunlendi
4421,7839,5,12,Brokflóavist,Votlendi
4422,4838,41,5,Mosamelavist,Melar og sandlendi
4423,583,11,2,Finnungsvist,Graslendi
4424,1120,42,8,Mosamóavist,Mólendi
4425,1504,23,12,Gulstararflóavist,Votlendi
4426,1416,13,8,Fjalldrapamóavist,Mólendi
4427,5564,14,8,Flagmóavist,Mólendi
4428,7015,18,11,Grashólavist,Strandlendi
4429,734,69,8,Víðimóavist,Mólendi
4430,3101,58,8,Starmóavist,Mólendi
4431,2789,5,12,Brokflóavist,Votlendi
4432,112,36,2,Língresis- og vingulsvist,Graslendi
4433,5581,36,2,Língresis- og vingulsvist,Graslendi
4434,5374,45,12,Rekjuvist,Votlendi
4435,7283,41,5,Mosamelavist,Melar og sandlendi
4436,5823,19,5,Grasmelavist,Melar og sandlendi
4437,5024,16,8,Fléttumóavist,Mólendi
4438,6761,29,10,Kjarrskógavist,Skóglendi
4439,1988,34,8,Lyngmóavist á láglendi,Mólendi
4440,1021,24,12,Hengistararflóavist,Votlendi
4441,4162,39,6,Moldavist,Moldir
4442,2668,5,12,Brokflóavist,Votlendi
4443,4330,19,5,Grasmelavist,Melar og sandlendi
4444,4350,61,2,Stinnastararvist,Graslendi
4445,7332,23,12,Gulstararflóavist,Votlendi
4446,459,41,5,Mosamelavist,Melar og sandlendi
4447,3438,25,7,Hraungambravist,Moslendi
4448,5962,36,2,Língresis- og vingulsvist,Graslendi
4449,7105,20,8,Grasmóavist,Mólendi
4450,6741,60,12,Starungsmýravist,Votlendi
4451,7584,34,8,Lyngmóavist á láglendi,Mólendi
4452,6770,36,2,Língresis- og vingulsvist,Graslendi
4453,6899,36,2,Língresis- og vingulsvist,Graslendi
4454,3017,5,12,Brokflóavist,Votlendi
4455,1764,60,12,Starungsmýravist,Votlendi
4456,4619,8,1,Eyravist,Eyrar
4457,4906,25,7,Hraungambravist,Moslendi
4458,6756,13,8,Fjalldrapamóavist,Mólendi
4459,3192,25,7,Hraungambravist,Moslendi
4460,1399,17,2,Grasengjavist,Graslendi
4461,1351,14,8,Flagmóavist,Mólendi
4462,33,63,12,Tjarnastararflóavist,Votlendi
4463,985,16,8,Fléttumóavist,Mólendi
4464,2551,5,12,Brokflóavist,Votlendi
4465,4258,54,11,Sjávarkletta- og eyjavist,Strandlendi
4466,1422,14,8,Flagmóavist,Mólendi
4467,4947,13,8,Fjalldrapamóavist,Mólendi
4468,5706,63,12,Tjarnastararflóavist,Votlendi
4469,2882,1,1,Auravist,Eyrar
4470,3635,5,12,Brokflóavist,Votlendi
4471,6451,63,12,Tjarnastararflóavist,Votlendi
4472,500,13,8,Fjalldrapamóavist,Mólendi
4473,2151,63,12,Tjarnastararflóavist,Votlendi
4474,1980,48,12,Runnamýravist á láglendi,Votlendi
4475,1129,38,7,Melagambravist,Moslendi
4476,530,22,11,Gulstararfitjavist,Strandlendi
4477,1615,48,12,Runnamýravist á láglendi,Votlendi
4478,7277,13,8,Fjalldrapamóavist,Mólendi
4479,2081,23,12,Gulstararflóavist,Votlendi
4480,2203,64,0,Tún og akurlendi,Aðrar landgerðir
4481,5002,9,3,Eyðihraunavist,Hraunlendi
4482,6818,34,8,Lyngmóavist á láglendi,Mólendi
4483,557,46,12,Rimamýravist,Votlendi
4484,1590,42,8,Mosamóavist,Mólendi
4485,4735,16,8,Fléttumóavist,Mólendi
4486,6812,19,5,Grasmelavist,Melar og sandlendi
4487,1051,51,12,Sandmýravist,Votlendi
4488,4382,68,5,Víðimelavist,Melar og sandlendi
4489,7108,20,8,Grasmóavist,Mólendi
4490,4371,39,6,Moldavist,Moldir
4491,3561,38,7,Melagambravist,Moslendi
4492,663,2,10,Birkiskógur,Skóglendi
4493,5668,57,2,Snarrótarvist,Graslendi
4494,2731,42,8,Mosamóavist,Mólendi
4495,7511,5,12,Brokflóavist,Votlendi
4496,5593,60,12,Starungsmýravist,Votlendi
4497,3838,31,9,Ljónslappaskriðuvist,Skriður og klettar
4498,4359,68,5,Víðimelavist,Melar og sandlendi
4499,2221,60,12,Starungsmýravist,Votlendi
4500,3718,42,8,Mosamóavist,Mólendi
4501,6501,48,12,Runnamýravist á láglendi,Votlendi
4502,4398,50,5,Sanda- og vikravist,Melar og sandlendi
4503,7126,20,8,Grasmóavist,Mólendi
4504,2717,60,12,Starungsmýravist,Votlendi
4505,3690,34,8,Lyngmóavist á láglendi,Mólendi
4506,5389,20,8,Grasmóavist,Mólendi
4507,5351,13,8,Fjalldrapamóavist,Mólendi
4508,6445,48,12,Runnamýravist á láglendi,Votlendi
4509,7913,5,12,Brokflóavist,Votlendi
4510,6627,63,12,Tjarnastararflóavist,Votlendi
4511,335,13,8,Fjalldrapamóavist,Mólendi
4512,3775,48,12,Runnamýravist á láglendi,Votlendi
4513,1194,57,2,Snarrótarvist,Graslendi
4514,4067,68,5,Víðimelavist,Melar og sandlendi
4515,519,37,11,Malarstrandarvist,Strandlendi
4516,536,36,2,Língresis- og vingulsvist,Graslendi
4517,3370,25,7,Hraungambravist,Moslendi
4518,137,48,12,Runnamýravist á láglendi,Votlendi
4519,5022,13,8,Fjalldrapamóavist,Mólendi
4520,7885,60,12,Starungsmýravist,Votlendi
4521,1659,34,8,Lyngmóavist á láglendi,Mólendi
4522,1696,5,12,Brokflóavist,Votlendi
4523,6353,23,12,Gulstararflóavist,Votlendi
4524,3302,41,5,Mosamelavist,Melar og sandlendi
4525,7542,58,8,Starmóavist,Mólendi
4526,2603,5,12,Brokflóavist,Votlendi
4527,3853,25,7,Hraungambravist,Moslendi
4528,7295,58,8,Starmóavist,Mólendi
4529,3726,42,8,Mosamóavist,Mólendi
4530,4345,6,2,Bugðupuntsvist,Graslendi
4531,6859,48,12,Runnamýravist á láglendi,Votlendi
4532,5247,36,2,Língresis- og vingulsvist,Graslendi
4533,1378,48,12,Runnamýravist á láglendi,Votlendi
4534,1273,23,12,Gulstararflóavist,Votlendi
4535,6297,34,8,Lyngmóavist á láglendi,Mólendi
4536,6288,34,8,Lyngmóavist á láglendi,Mólendi
4537,6895,11,2,Finnungsvist,Graslendi
4538,563,54,11,Sjávarkletta- og eyjavist,Strandlendi
4539,2449,42,8,Mosamóavist,Mólendi
4540,1074,15,3,Fléttuhraunavist,Hraunlendi
4541,466,5,12,Brokflóavist,Votlendi
4542,7671,34,8,Lyngmóavist á láglendi,Mólendi
4543,4163,39,6,Moldavist,Moldir
4544,6674,29,10,Kjarrskógavist,Skóglendi
4545,550,36,2,Língresis- og vingulsvist,Graslendi
4546,6387,17,2,Grasengjavist,Graslendi
4547,2559,14,8,Flagmóavist,Mólendi
4548,1891,60,12,Starungsmýravist,Votlendi
4549,7587,63,12,Tjarnastararflóavist,Votlendi
4550,7039,67,8,Víðikjarrvist,Mólendi
4551,5183,60,12,Starungsmýravist,Votlendi
4552,6952,62,11,Strandmelhólavist,Strandlendi
4553,5219,20,8,Grasmóavist,Mólendi
4554,2496,14,8,Flagmóavist,Mólendi
4555,1832,67,8,Víðikjarrvist,Mólendi
4556,5784,60,12,Starungsmýravist,Votlendi
4557,5237,17,2,Grasengjavist,Graslendi
4558,6390,23,12,Gulstararflóavist,Votlendi
4559,4715,30,5,Landmelhólavist,Melar og sandlendi
4560,1165,53,11,Sjávarfitjungsvist,Strandlendi
4561,5124,69,8,Víðimóavist,Mólendi
4562,1278,57,2,Snarrótarvist,Graslendi
4563,5690,36,2,Língresis- og vingulsvist,Graslendi
4564,3291,25,7,Hraungambravist,Moslendi
4565,708,19,5,Grasmelavist,Melar og sandlendi
4566,55,67,8,Víðikjarrvist,Mólendi
4567,5625,17,2,Grasengjavist,Graslendi
4568,7221,13,8,Fjalldrapamóavist,Mólendi
4569,2747,58,8,Starmóavist,Mólendi
4570,7703,63,12,Tjarnastararflóavist,Votlendi
4571,6143,60,12,Starungsmýravist,Votlendi
4572,6718,23,12,Gulstararflóavist,Votlendi
4573,5771,5,12,Brokflóavist,Votlendi
4574,4771,13,8,Fjalldrapamóavist,Mólendi
4575,1794,60,12,Starungsmýravist,Votlendi
4576,3801,13,8,Fjalldrapamóavist,Mólendi
4577,833,69,8,Víðimóavist,Mólendi
4578,7642,34,8,Lyngmóavist á láglendi,Mólendi
4579,5085,10,5,Eyðimelavist,Melar og sandlendi
4580,1750,13,8,Fjalldrapamóavist,Mólendi
4581,5743,60,12,Starungsmýravist,Votlendi
4582,7448,36,2,Língresis- og vingulsvist,Graslendi
4583,3219,20,8,Grasmóavist,Mólendi
4584,3556,25,7,Hraungambravist,Moslendi
4585,2818,25,7,Hraungambravist,Moslendi
4586,1433,13,8,Fjalldrapamóavist,Mólendi
4587,5066,14,8,Flagmóavist,Mólendi
4588,1479,23,12,Gulstararflóavist,Votlendi
4589,3239,34,8,Lyngmóavist á láglendi,Mólendi
4590,4763,36,2,Língresis- og vingulsvist,Graslendi
4591,6842,34,8,Lyngmóavist á láglendi,Mólendi
4592,5132,28,7,Hélumosavist,Moslendi
